original_id,new_name,words_used,status,txt_path,img_path
5c4bdaf3ffb6_1109,told fanily,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1109_en_US_notes_people relationships___PART032_10.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1109 told fanily friend abt playdate at our p.jpg
5c4bdaf3ffb6_1110,wondering abt tiktok idea,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1110_en_US_notes_people relationships___PART032_11.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1110 thinking abt tiktok idea.jpg
5c4bdaf3ffb6_1111,considering abt kitten adoption fees rn,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1111_en_US_notes_people relationships___PART032_12.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1111 thinking abt kitten adoption fees rn.jpg
5c4bdaf3ffb6_1112,bout to call ricaro my family friend,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1112_en_US_notes_people relationships___PART032_13.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1112 gotta call ricaro my family friend.jpg
5c4bdaf3ffb6_1113,messiah reminded,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1113_en_US_notes_people relationships___PART032_14.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1113 messiah reminded me.jpg
5c4bdaf3ffb6_1114,ask dad,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1114_en_US_notes_people relationships___PART032_15.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1114 ask dad about launch plan ideas takked t.jpg
5c4bdaf3ffb6_1115,been daling,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1115_en_US_notes_people relationships___PART032_16.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1115 been daling with dylan all wknd.jpg
5c4bdaf3ffb6_1116,close to remember appt wuth daruis tmrw,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1116_en_US_notes_people relationships___PART032_17.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1116 need to remember appt wuth daruis tmrw.jpg
5c4bdaf3ffb6_1117,almost forgot to review,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1117_en_US_notes_people relationships___PART032_18.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1117 almost forgot to review.jpg
5c4bdaf3ffb6_1118,latest with my band,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1118_en_US_notes_people relationships___PART032_19.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1118 latest with my band maye piper she is to.jpg
5c4bdaf3ffb6_1119,fyi up so tyler my son said,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1119_en_US_notes_people relationships___PART032_20.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1119 ok so tyler my son said.jpg
5c4bdaf3ffb6_1120,gonna bring up mobile,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1120_en_US_notes_people relationships___PART033_21.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1120 gonna bring up mobile groomer thing with.jpg
5c4bdaf3ffb6_1121,saw my grew,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1121_en_US_notes_people relationships___PART033_22.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1121 saw my grew up with alexa today and.jpg
5c4bdaf3ffb6_1122,note me to tell lyda about game night,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1122_en_US_notes_people relationships___PART033_23.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1122 remind me to tell lyda about game night.jpg
5c4bdaf3ffb6_1123,kaiden my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1123_en_US_notes_people relationships___PART033_24.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1123 kaiden my main client wants 2moro.jpg
5c4bdaf3ffb6_1125,messaged roommate abt performance review,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1125_en_US_notes_people relationships___PART033_26.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1125 told roommate abt performance review.jpg
5c4bdaf3ffb6_1126,have to hit costco tmrw for diapers ask,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1126_en_US_notes_people relationships___PART033_27.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1126 need to hit costco tmrw for diapers ask.jpg
5c4bdaf3ffb6_1127,need to cgange,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1127_en_US_notes_people relationships___PART033_28.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1127 need to cgange wifi password bc cruz.jpg
5c4bdaf3ffb6_1128,thx cuz,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1128_en_US_notes_people relationships___PART033_29.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1128 thx cuz for letting me pick up valentina.jpg
5c4bdaf3ffb6_1129,talked to tyrone,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/notes/1129_en_US_notes_people relationships___PART033_30.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/5c4bdaf3ffb6/screenshots/1129 talked to tyrone my pet sutter.jpg
ba28dc0fb603_1100,been meaning to ask the,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1100_en_US_notes_people relationships___PART032_1.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1100 been meaning to ask.jpg
ba28dc0fb603_1101,also talked to matthew,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1101_en_US_notes_people relationships___PART032_2.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1101 finally talked to matthew.jpg
ba28dc0fb603_1103,meant to call royal,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1103_en_US_notes_people relationships___PART032_4.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1103 gotta call royal.jpg
ba28dc0fb603_1106,btw heard from my cousin that magdalena,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1106_en_US_notes_people relationships___PART032_7.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1106 just heard from my cousin that magdalena.jpg
ba28dc0fb603_1109,need to ask my coworker,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1109_en_US_notes_people relationships___PART032_10.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1109 need to ask my coworker.jpg
ba28dc0fb603_1111,keep ptting off making sudy,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1111_en_US_notes_people relationships___PART032_12.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1111 been ptting off making sudy.jpg
ba28dc0fb603_1115,book time w savannah,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1115_en_US_notes_people relationships___PART032_16.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1115 schedule time w savannah.jpg
ba28dc0fb603_1117,got news from john,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1117_en_US_notes_people relationships___PART032_18.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1117 got news from john.jpg
ba28dc0fb603_1119,trying to forgot to tell river my petsit,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1119_en_US_notes_people relationships___PART032_20.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1119 almost forgot to tell river my petsitter.jpg
ba28dc0fb603_1121,been meaning to ask my,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1121_en_US_notes_people relationships___PART033_22.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1121 been meaning to ask.jpg
ba28dc0fb603_1122,thinking abt asking,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1122_en_US_notes_people relationships___PART033_23.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1122 thinking abt asking my godparent Aubrey .jpg
ba28dc0fb603_1123,supposed to call max about block psrty i,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1123_en_US_notes_people relationships___PART033_24.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1123 gotta call max about block psrty idea as.jpg
ba28dc0fb603_1124,update on bro colton,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1124_en_US_notes_people relationships___PART033_25.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1124 update on bro colton.jpg
ba28dc0fb603_1126,planning to tell work partner ezekiel im,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1126_en_US_notes_people relationships___PART033_27.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1126 gonna tell work partner ezekiel im.jpg
ba28dc0fb603_1127,so father told,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1127_en_US_notes_people relationships___PART033_28.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1127 so father told me to review expenses.jpg
ba28dc0fb603_1129,supposed to call piper about our hbo sub,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1129_en_US_notes_people relationships___PART033_30.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1129 gotta call piper about our hbo subscript.jpg
ba28dc0fb603_1132,fixing to finalize ikea haul,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1132_en_US_notes_people relationships___PART033_33.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1132 need to finalize ikea haul.jpg
ba28dc0fb603_1133,need to ask my step,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1133_en_US_notes_people relationships___PART033_34.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1133 need to ask my step-daughter Aisha.jpg
ba28dc0fb603_1134,rn i,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1134_en_US_notes_people relationships___PART033_35.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1134 rn i need to get lenses for.jpg
ba28dc0fb603_1135,check with my son,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1135_en_US_notes_people relationships___PART033_36.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1135 check with my son Mekhi abt meeting pooi.jpg
ba28dc0fb603_1136,let me to scaan tickets at door rn tk,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1136_en_US_notes_people relationships___PART033_37.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1136 remind me to scaan tickets at door rn tk.jpg
ba28dc0fb603_1137,honestly so sage my mom gonna order stuf,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1137_en_US_notes_people relationships___PART033_38.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1137 ok so sage my mom gonna order stuff from.jpg
ba28dc0fb603_1142,just heard from kaia,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1142_en_US_notes_people relationships___PART034_43.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1142 just heard from kaia.jpg
ba28dc0fb603_1143,low key worried abt bowling,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1143_en_US_notes_people relationships___PART034_44.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1143 low key worried abt bowling night tmrw b.jpg
ba28dc0fb603_1145,so kid is,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1145_en_US_notes_people relationships___PART034_46.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1145 so kid is asking about annabelles colleg.jpg
ba28dc0fb603_1147,ok so lamar,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1147_en_US_notes_people relationships___PART034_48.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1147 ok so lamars school list requires graph .jpg
ba28dc0fb603_1148,wondering abt pta meeting rn and,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1148_en_US_notes_people relationships___PART034_49.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1148 thinking abt pta meeting rn and.jpg
ba28dc0fb603_1152,apparently realized my uncle declan told,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1152_en_US_notes_people relationships___PART034_53.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1152 just realized my uncle declan told me to.jpg
ba28dc0fb603_1154,maybe ask ronan,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/notes/1154_en_US_notes_people relationships___PART034_55.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/ba28dc0fb603/screenshots/1154 maybe ask ronan to help me limit screen .jpg
